Temperatur (C)	Luftfugtighed (%)	Afstand (mm)	
22.80	69.00	6.16
22.70	69.00	6.12
22.80	69.00	6.13
22.80	69.00	6.19
22.80	69.00	6.18
22.70	69.00	6.08
22.80	69.00	6.18
22.80	69.00	6.21
22.80	69.00	6.11
22.80	69.00	6.13
22.80	69.00	6.19
22.80	69.00	6.15
22.80	69.00	6.09
22.80	69.00	6.13
22.80	69.00	6.35
22.80	69.00	6.49
22.80	69.00	6.16
22.70	69.00	6.15
22.70	69.00	6.37
22.80	69.00	6.06
22.80	69.00	6.13
22.70	69.00	6.18
22.80	69.00	6.12
22.70	69.00	6.13
22.70	69.00	6.16
22.80	69.00	6.13
22.80	69.00	6.15
22.70	69.00	6.16
22.70	69.00	6.18
22.80	69.00	6.11
22.80	69.00	6.13
22.80	69.00	6.18
22.80	69.00	6.18
22.80	69.00	6.13
22.80	69.00	6.15
22.70	69.00	6.18
22.80	69.00	6.12
22.80	69.00	6.11
22.70	69.00	6.16
22.80	69.00	6.18
22.70	69.00	6.11
22.70	69.00	6.09
22.70	69.00	6.16
22.70	69.00	6.15
22.80	69.00	6.06
22.80	69.00	6.16
22.80	69.00	6.16
22.80	69.00	6.11
22.70	69.00	6.16
22.80	69.00	6.19
22.80	69.00	5.97
22.80	69.00	6.18
22.80	69.00	6.21
22.80	69.00	6.15
22.70	69.00	5.56
22.80	69.00	5.66
22.80	69.00	6.15
22.80	69.00	6.11
22.80	69.00	6.13
22.70	69.00	6.13
22.80	69.00	6.11
22.80	69.00	6.09
22.80	69.00	6.12
22.80	69.00	6.12
22.80	69.00	6.05
22.80	69.00	6.06
22.80	69.00	6.13
22.70	69.00	6.06
22.80	69.00	6.08
22.80	69.00	6.08
22.80	69.00	6.13
22.70	69.00	6.09
22.80	69.00	6.11
22.80	69.00	6.12
22.80	69.00	6.13
